timestamp,solar_cf,h2_tph,co2_tph,saf_tph,charge_mw,discharge_mw,battery_mwh,h2_t,co2_t,dac_heat_mwth,curtail_mw,solar_mw,electrolyzer_mw,compression_mw,dac_electricity_mw,synthesis_electricity_mw,high_temperature_heat_mwth,heater_electricity_mw,ft_heat_used_mwth,co_tph,syncrude_tph
2024-01-01 00:00:00+00:00,0.04228832394015575,0.0,48.077194606146676,7.3809940671531855,0.0,0.0,3280.5697646088793,119.1857072951592,100.086316101383,55.20177696873374,0.0,146.97648482101346,0.0,4.807719460614668,19.23087784245867,25.83347923503615,39.960543148512144,97.10440828290396,40.952612243559614,25.000141195196278,11.904829140569655
2024-01-01 01:00:00+00:00,0.0,0.0,16.313533243621087,5.880459657584345,0.0,61.22478575464518,3214.1621605908576,114.98971479110224,78.09660715850556,0.0,0.0,0.0,0.0,1.6313533243621088,6.525413297448435,20.581608801545208,31.83668212466364,32.48641033128943,32.627066487242175,19.917685936979236,9.484612350942493
2024-01-01 02:00:00+00:00,0.0,0.0,12.150760365462371,4.379925248015506,0.0,45.601874776107024,3164.699982728008,111.86442619477634,61.718077757117555,0.0,0.0,0.0,0.0,1.2150760365462372,4.860304146184949,15.32973836805427,23.712821100815137,24.196756225321568,24.301520730924743,14.8352306787622,7.064395561315333
2024-01-01 03:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,3122.336417340078,109.1876664254487,47.69012890339398,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 04:00:00+00:00,0.0,0.0,49.456460074466115,3.7513360239220974,0.0,138.27495542479704,2972.3561704143003,106.51090665612105,72.71170792873974,78.09905575813866,0.0,0.0,0.0,4.945646007446612,19.78258402978645,13.129676083727341,20.309652559621252,100.41704930383665,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 05:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2929.9926050263703,103.8341468867934,58.68375907501617,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 06:00:00+00:00,0.0,0.0,49.456460074466115,3.7513360239220974,0.0,138.27495542479704,2780.012358100593,101.15738711746576,83.70533810036193,78.09905575813866,0.0,0.0,0.0,4.945646007446612,19.78258402978645,13.129676083727341,20.309652559621252,100.41704930383665,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 07:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2737.6487927126627,98.48062734813811,69.67738924663836,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 08:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2695.2852273247327,95.80386757881047,55.649440392914784,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 09:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2652.9216619368026,93.12710780948282,41.62149153919121,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 10:00:00+00:00,0.0,0.0,39.16710306864731,3.7513360239220974,0.0,112.13158915491047,2531.2978770802615,90.45034804015518,56.353713558718155,57.52034174650104,0.0,0.0,0.0,3.916710306864731,15.666841227458924,13.129676083727341,20.309652559621252,79.41836153685948,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 11:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2488.9343116923314,87.77358827082753,42.32576470499458,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 12:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2446.5707463044014,85.09682850149989,28.297815851271007,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 13:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2404.2071809164713,82.42006873217224,14.269866997547496,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-01 14:00:00+00:00,0.0,0.0,10.58640431536702,3.8160294625160187,0.0,39.73083736313447,2361.1130372229545,79.69714706408017,0.0,0.0,0.0,0.0,0.0,1.058640431536702,4.234561726146808,13.356103118806065,20.659901444912,21.081532086644895,21.17280863073404,12.925261082715549,6.154886229864546
2024-01-01 15:00:00+00:00,0.10249775512251022,3.22062332052216,59.65180275790841,5.316563872084858,0.0,0.0,2361.1130372229545,79.12414480877919,25.02157902534575,89.80525112876535,0.0,356.23922507003226,177.1342826287188,15.627050237357324,23.860721103163367,18.607973552297004,28.7837624687605,121.00919754849576,29.49835438705147,18.007716340932586,8.575103019491706
2024-01-01 16:00:00+00:00,0.022423857520490954,0.0,21.65093920840356,6.817098281653697,0.0,0.0,2361.1130372229545,74.259815325225,2.2683420815385062,5.477978273438218,0.0,77.93592763697669,0.0,2.165093920840356,8.660375683361424,23.85984398578794,36.907623492609005,43.25061404698696,37.8239001433689,23.090171599149624,10.995319809118868
2024-01-01 17:00:00+00:00,0.05280391937385818,0.0,61.22179978508205,8.317632691222537,0.0,0.0,2361.1130372229545,68.32478193393976,9.312013294761607,76.29415367047775,0.0,183.5242859311416,0.0,6.122179978508205,24.48871991403282,29.11171441927888,45.0314845164575,123.8016716193217,46.149445899686334,28.172626857366662,13.415536598746028
2024-01-01 18:00:00+00:00,0.11324124988784698,2.3189029918177337,88.97366001685286,9.818167100791376,0.0,0.0,2361.1130372229545,63.637947626741195,34.333592320107364,123.47232837770196,0.0,393.57910871112273,127.53966454997536,15.854074977138488,35.589464006741146,34.36358485276982,53.15534554030601,180.23232032449792,54.474991656003766,33.2550821155837,15.835753388373188
2024-01-01 19:00:00+00:00,0.20332915788344738,7.286198809993777,96.8288410003702,11.318701510360215,0.0,0.0,2361.1130372229545,62.84770522998762,57.43639990932231,130.8571445884192,0.0,706.6869079421805,400.7409345496577,31.54148053001835,38.73153640014809,39.615455286260755,61.27920656415451,196.0575011760956,62.8005374123212,38.337537373800735,18.25597017800035
2024-01-01 20:00:00+00:00,0.15150467677234764,4.093201225547727,96.92533568927982,12.754542481335129,0.0,0.0,2361.1130372229545,57.839923239821374,71.28314003159292,123.08353244986148,0.0,526.5667387871766,225.12606740512499,21.97213724557116,38.77013427571193,44.64089868467295,69.05281870271224,196.05750117609563,70.76713892869815,43.2008696948448,20.571842711830854
2024-01-01 21:00:00+00:00,0.16079213386337804,6.867622856001989,48.283064122015325,11.254008071766291,0.0,0.0,2361.1130372229545,56.677266787840445,46.26156100624717,34.12453507164993,0.0,558.8460459098088,377.7192570801094,25.4311749802075,19.31322564880613,39.38902825118202,60.928957678863746,96.99335994950374,62.44159317238072,38.118414436627766,18.151625922203696
2024-01-01 22:00:00+00:00,0.07855796975178231,1.0730689183069957,70.05509044155139,9.753473662197452,0.0,0.0,2361.1130372229545,50.79076030589558,52.78596072008561,85.99413346703949,0.0,273.03456777175694,59.01879050688476,10.224715799076126,28.022036176620556,34.13715781769108,52.80509665501525,141.6318674714844,54.11604741606329,33.03595917841073,15.731409132576538
2024-01-01 23:00:00+00:00,0.06357086079787529,0.0,76.03551466401642,8.252939252628613,0.0,0.0,2361.1130372229545,44.901888813374775,75.06473707603723,106.28052766828698,0.0,220.9456603278958,0.0,7.603551466401642,30.41420586560657,28.885287384200144,44.68123563116674,154.04261561168747,45.79050165974586,27.953503920193693,13.311192342949376
2024-01-02 00:00:00+00:00,0.0728580222095688,0.9515380901900007,69.0043649137624,6.752404843059774,0.0,0.0,2361.1130372229545,41.035259318775026,100.086316101383,100.54377392409637,0.0,253.22393979311516,52.33459496045004,9.755050761946242,27.60174596550496,23.63341695070921,36.557374607318245,139.89913115450472,37.464955903428425,22.87104866197666,10.890975553322217
2024-01-02 01:00:00+00:00,0.0,0.0,14.5697050735555,5.251870433490936,0.0,54.680188424883525,2301.8040456798526,37.28779564171633,80.44718770617,0.0,0.0,0.0,0.0,1.4569705073555501,5.8278820294222005,18.381546517218275,28.43351358346975,29.0137893708875,29.139410147111,17.788593403759624,8.47075876369506
2024-01-02 02:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2259.4404802919225,34.61103587238869,66.41923885244643,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-02 03:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2217.0769149039925,31.934276103061052,52.391289998722854,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-02 04:00:00+00:00,0.0,0.0,10.406932195396788,3.7513360239220974,0.0,39.05727744634538,2174.7133495160624,29.257516333733413,38.36334114499928,0.0,0.0,0.0,0.0,1.0406932195396787,4.162772878158715,13.129676083727341,20.309652559621252,20.724135264919646,20.813864390793576,12.70613814554259,6.050541974067899
2024-01-02 05:00:00+00:00,0.0,0.0,49.456460074466115,3.7513360239220974,0.0,138.27495542479704,2024.733102590285,26.580756564405775,63.38492017034503,78.09905575813866,0.0,0.0,0.0,4.945646007446612,19.78258402978645,13.129676083727341,20.309652559621252,100.41704930383665,20.813864390793576,12.70613814554259,6.050541974067899
